,Unnamed: 0,filename,au-name,au-birth,au-death,title,au-gender,firsted-yr,printSource-yr,form,spelling,data-capture,token count,vols_count,size,bgrf,author_wikidata,author_MiMoText-ID,title_wikidata,title_MiMoText-ID,lang,publisher,distributor,distribution_date,copyright_status,digitalSource_Title,digitalSource_Ref,digitalSource_Publisher,digitalSource_Date,printSource_title,printSource_author,printSource_pubPlace,printSource_publisher,printSource_date,resp_datacapture,resp_encoding,summary,sentiment,probability,sentiment_label,gender_label
162,162,Riccoboni_MylordRivers,Marie Jeanne Riccoboni,1713,1792,Lettres de Mylord Rivers à Sir Charles Cardigan,F,1776,1776,epistolary,historical,semi-automatic transcription,49147,1,short,77.57,Q3087936,Q823,Q123255449,Q1049,fr,https://mimotext.uni-trier.de,https://github.com/MiMoText/roman18,2020,https://creativecommons.org/publicdomain/zero/1.0/deed.en,LettresDeMylordRiversASirCharlesCardigan,https://txtlab.org/2016/01/txtlab450-a-data-set-of-multilingual-novels-for-teaching-and-research/,txtlab,2016,Lettres de Mylord Rivers à Sir Charles Cardigan,Marie-Jeanne Riccoboni,unknown,unknown,1776,unknown,Amelie Probst,"""Je viens essayer de te remercier d'une attention qui m'oblige. Je ne t'ai pas
quitte sans regret, mon attendrissement à dû te le prouver"", explique-t-il.",positive,0.8377019166946411,2,2
163,163,Ripault_Journee,Louis Ripault,1775,1823,Une Journée de Paris,F,1797,1797,autodiegetic,historical,semi-automatic transcription,13375,1,long,97.61,Q3263019,Q828,Q123255450,Q2586,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2022,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Une Journée de Paris,http://gallica.bnf.fr/ark:/12148/bpt6k6449931q,Bibliothèque national de France,2012,Une Journée de Paris,Louis Ripault,"Paris, Orléans","Johanneau, Tous les marchands de Nouveautés, Berthevin et Ripault",1797,TGB Bibliothèque nationale de France (BnF) - Observatoire de la vie                        littéraire (OBVIL),Johanna Konstanciak,"A l'occasion de la parution de son premier livre, ""Le Cocher de fiacre"",
l'écrivain nous fait partager son amour de la littérature.",positive,0.49717971682548523,2,2
164,164,Rosny_Firmin,Joseph Rosny,1771,1814,Firmin ou le Jouet de la fortune,M,1798,1798,autodiegetic,modern,semi-automatic transcription,37304,2,short,98.88,Q52149410,Q837,Q57200464,Q1095,fr,https://mimotext.uni-trier.de,https://github.com/MiMoText/roman18,2020,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Firmin ou le Jouet de la fortune. Histoire d’un jeune émigré,https://fr.wikisource.org/wiki/Firmin_ou_le_Jouet_de_la_fortune,Wikisource,2018,Firmin ou le Jouet de la fortune Histoire d'un jeune émigré,Joseph Rosny,Paris,Pigoreau,1798,Wikisource contributors,Amelie Probst,"A la veille de la présidentielle, ""Le Monde"" donne la parole à ceux qui font
bouger les régions dans le domaine culturel.",positive,0.8587494492530823,2,1
165,165,Rousseau_Emile,Jean-Jacques Rousseau,1712,1778,Émile ou de l'éducation,M,1762,1780-1789,autodiegetic,modern,semi-automatic transcription,271453,2,long,62.33,Q6527,Q842,Q913599,Q1027,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2020,https://creativecommons.org/publicdomain/zero/1.0/deed.en,"COLLECTION COMPLÈTE DES ŒUVRES DE JEAN JACQUES ROUSSEAU, VOLUME 4: Emile                        ou de l’éducation","https://www.rousseauonline.ch/Text/volume-4-emile-ou-de-l-education-tome-premier.php, https://www.rousseauonline.ch/Text/volume-5-emile-ou-de-l-education-tome-ii.php",Rousseau Online,2012,Émile ou de l'éducation,Jean-Jacques Rousseau,Londres,J.M. Gallanar,1780-1789,Jean-Jacques Rousseau Collection complète des oeuvres,Julia Dudar,"La chronique de Roger-Pol Droit, à propos de ""L'Etranger des choses"", d'Eric
Chevillard.",neutral,0.8602988719940186,1,1
166,166,Rousseau_Julie,Jean-Jacques Rousseau,1712,1778,"Julie, ou La nouvelle Héloïse",M,1761,1774,epistolary,modern,semi-automatic transcription,291120,1,long,61.18,Q6527,Q842,Q129289,Q1429,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2020,https://creativecommons.org/publicdomain/zero/1.0/deed.en,"COLLECTION COMPLÈTE DES ŒUVRES DE JEAN JACQUES ROUSSEAU, VOLUME 2: Julie                        ou la nouvelle Eloise","https://www.rousseauonline.ch/Text/volume-2-julie-ou-la-nouvelle-eloise-tome-premier.php, https://www.rousseauonline.ch/Text/volume-3-julie-ou-la-nouvelle-eloise-tome-ii.php",Rousseau Online,2012,"Julie, ou La nouvelle Héloïse",Jean-Jacques Rousseau,Londres,J.M. Gallanar,1774,rousseauonline,Pia Geißel,"A la veille de la présidentielle, ""Le Monde"" donne la parole à ceux qui font
bouger les régions dans le domaine culturel.",positive,0.8587494492530823,2,1
167,167,Rousseau_Reine,Jean-Jacques Rousseau,1712,1778,La Reine Fantasque,M,1758,1769,heterodiegetic,modern,semi-automatic transcription,5796,1,short,58.18,Q6527,Q842,Q123255452,Q1379,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2022,https://creativecommons.org/publicdomain/zero/1.0/deed.en,"COLLECTION COMPLÈTE DES ŒUVRES DE JEAN JACQUES ROUSSEAU, VOLUME 7: LA                        REINE FANTASQUE, CONTE.",https://www.rousseauonline.ch/Text/la-reine-fantasque-conte.php,Rousseau Online,2012,La Reine Fantasque,Jean-Jacques Rousseau,Amsterdam,unknown,1769,rousseauonline,"Henning Gebhard, Johanna Konstanciak","Il y avait autrefois un Roi qui aimait son peuple, et qui, par conséquent, en
était adoré. Voilà en quatre mots le portroit de la reine.",neutral,0.5293793678283691,1,1
168,168,Rousseau_Reveries,Jean-Jacques Rousseau,1712,1778,Les rêveries du promeneur solitaire,M,1782,1782,autodiegetic,modern,semi-automatic transcription,42946,1,short,0,Q6527,Q842,Q129476,Q3984,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2022,https://creativecommons.org/publicdomain/zero/1.0/deed.en,"COLLECTION COMPLÈTE DES ŒUVRES DE JEAN JACQUES ROUSSEAU, VOLUME 10: LES                        RÊVERIES DU PROMENEUR SOLITAIRE",https://www.rousseauonline.ch/Text/Section0077.php,Rousseau Online,2012,Les rêveries du promeneur solitaire,Jean-Jacques Rousseau,Genève,unknown,1782,rousseauonline,"Henning Gebhard, Johanna Konstanciak","Le plus sociable et le plus aimant des humains en a été proscrit par un accord
unanime.",negative,0.9139032363891602,0,1
169,169,Sacy_Amours,Claude Louis Michel de Sacy,1746,1794,Les Amours de Mirtil,M,1761,1761,heterodiegetic,historical,double keying,13698,1,short,61.19,Q1096895,Q854,Q123255453,Q1430,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2020,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Les amours de Mirtil,https://gallica.bnf.fr/ark:/12148/bpt6k1056854q,Bibliothèque national de France,2014,Les amours de Mirtil,Claude-Louis-Michel de Sacy,Constantinople,Joseph-Gérard Barbou,1761,"double keying by ""Jiangsu"", China",Julia Dudar,"A MADAME D...MADAME, UN UVRE DE L'HISTOIRE D'UNE DES AVENTURES DE LA CRÉATRICE",neutral,0.820417582988739,1,1
170,170,Sade_120,Marquis de Sade,1740,1814,Les Cent Vingt Journées de Sodome,M,1904,1904,heterodiegetic,modern,semi-automatic transcription,165998,1,long,1,Q123867,Q855,Q1210734,Q3985,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2020,https://creativecommons.org/publicdomain/zero/1.0/deed.en,"Les 120 Journées de Sodome, ou l’École du libertinage",https://fr.wikisource.org/wiki/Les_120_Journ%C3%A9es_de_Sodome,Wikisource,2022,"Les 120 Journées de Sodome, ou l'École du libertinage",Donatien Alphonse François de Sade,Paris,Club des Bibliophiles,1904,Wikisource contributors,Julia Dudar,"Le duc de Blangis et son frère l'évêque de... qui tous deux y avaient fait des
fortunes immenses, sont des preuves incontestables que la noblesse ne néglige
pas plus que les autres les moyens de s'enrichir par cette voie.",positive,0.8552353978157043,2,1
171,171,Sade_Aline,Marquis de Sade,1740,1814,Aline et Valcour ou le roman philosophique,M,1795,1795,epistolary,historical,semi-automatic transcription,297966,1,long,95.36,Q123867,Q855,Q629452,Q1085,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2020,https://creativecommons.org/publicdomain/zero/1.0/deed.en,"Aline et Valcour, ou Le Roman Philosophique.",http://www.gutenberg.org/ebooks/60827,Projekt Gutenberg,2019,"Aline et Valcour, ou Le Roman Philosophique",Donatien de Sade,Paris,Veuve Girouard,1795,Gutenberg contributors,Pia Geißel,"LETTRE DE SAN FRANCISCO. La reine de France, Eugénie de Blamont, s'est éteinte à
Paris le 17 juillet 1778, à l'âge de 86 ans.",neutral,0.61970454454422,1,1
172,172,Sade_Crimes,Marquis de Sade,1740,1814,Les crimes de l'amour,M,1799,1799,unknown,modern,semi-automatic transcription,188567,4,long,00.135,Q123867,Q855,Q122944404,Q1137,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2022,https://creativecommons.org/publicdomain/zero/1.0/deed.en,"Les crimes de l’amour, Nouvelles héroïques et tragiques","https://fr.wikisource.org/wiki/Les_crimes_de_l%E2%80%99amour,_Nouvelles_h%C3%A9ro%C3%AFques_et_tragiques",Wikisource,2022,Les crimes de l'amour,Marquis de Sade,Paris,Massé,1799,Wikisource contributors,"Henning Gebhard, Johanna Konstanciak","Pourquoi ce genre d'ouvrage porte-t-il le nom de roman? Chez quel peuple devons-
nous en chercher la source, quels sont les plus célèbres?",neutral,0.7151013612747192,1,1
173,173,Sade_Infortunes,Marquis de Sade,1740,1814,Les Infortunes de la vertu,M,1787,1787,heterodiegetic,modern,semi-automatic transcription,53703,1,medium,1,Q123867,Q855,Q3233344,Q3986,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2020,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Les Infortunes de la vertu,https://www.ebooksgratuits.com/details.php?book=556,Ebooks Libres & Gratuits,2003,Les Infortunes de la vertu,Donatien de Sade,unknown,unknown,1787,Ebooks libres et gratuits contributors,Julia Dudar,"La vertu telle belle qu'elle soit, quand malheureusement elle devient trop
faible pour lutter contre le vice, devient le plus mauvais parti qu'on puisse
prendre et que dans un siècle tout est de faire comme les autres.",negative,0.9254775643348694,0,1
174,174,Sade_Justine,Marquis de Sade,1740,1814,Justine ou les Malheurs de la vertu,M,1791,1791,heterodiegetic,modern,semi-automatic transcription,119412,1,long,91.42,Q123867,Q855,Q1329470,Q1078,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2020,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Justine ou Les Malheurs de la vertu,https://www.ebooksgratuits.com/details.php?book=557,Ebooks Libres & Gratuits,2004,Justine ou les Malheurs de la vertu,Donatien de Sade,Hollande,Les Libraires Associés,1791,Ebooks libres et gratuits contributors,Julia Dudar,"La vertu, quelque belle qu'elle soit, devient pourtant le plus mauvais parti
qu'on puisse prendre, et que dans un siècle entièrement corrompu, le plus sûr
est de faire comme les autres.",negative,0.9250149130821228,0,1
175,175,Sade_Philosophie,Marquis de Sade,1740,1814,La Philosophie dans le boudoir,M,1791,1791,dialogue novel,modern,semi-automatic transcription,67671,1,medium,95.37,Q123867,Q855,Q122944800,Q1086,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2020,https://creativecommons.org/publicdomain/zero/1.0/deed.en,La Philosophie dans le boudoir ou Les Instituteurs immoraux,https://www.ebooksgratuits.com/details.php?book=1796,Ebooks Libres & Gratuits,2009,La Philosophie dans le boudoir,Donatien de Sade,unknown,unknown,1791,Ebooks libres et gratuits contributors,Julia Dudar,"Voluptueux de tous les âges et de tous le sexe, c'est à vous seuls que j'offre
cet ouvrage ; nourrissez-vous de ses principes, qui favorisent vos passions, et
vos fantaisies.",positive,0.8520063161849976,2,1
176,176,Saurin_Mirza,Bernard-Joseph Saurin,1706,1781,Mirza et Fatmé,M,1754,1754,heterodiegetic,historical,semi-automatic transcription,27525,1,short,54.31,Q822205,Q877,Q123255454,Q1308,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2022,https://creativecommons.org/publicdomain/zero/1.0/deed.en,"Mirza et Fatmé , conte indien traduit de l'arabe",https://gallica.bnf.fr/ark:/12148/bpt6k15272817,Bibliothèque national de France,2020,"Mirza et Fatmé, conte indien traduit de l'Arabe",Bernard-Joseph Saurin,La Haye,unknown,1754,gallica,Johanna Konstanciak,"""Je les ai faits en Philosophe, et vous jugez bien que j'ai trouvé beaucoup
moins de merveilles que les Voyageurs ordinaires.""",neutral,0.7471248507499695,1,1
177,177,Segur_Correspondance,Joseph Alexandre Pierre de Ségur,1756,1805,"Correspondance secrète entre Ninon de Lenclos, le Marquis de Villarceaux et Madame M.",M,1789,1805,epistolary,historical,semi-automatic transcription,36946,1,short,89.104,Q321684,Q918,Q123255455,Q1075,fr,https://mimotext.uni-trier.de,https://github.com/MiMoText/roman18,2020,https://creativecommons.org/publicdomain/zero/1.0/deed.en,"Correspondance secrète entre Ninon de Lenclos, le marquis de                        Villarceaux, et Mme. de Maintenon",https://www.google.de/books/edition/Correspondance_secr%C3%A8te_entre_Ninon_de_L/8WlVAAAAcAAJ?hl=de,Google Books,2013,"Correspondance secrète entre Ninon de Lenclos, le Marquis de Villarceaux                        et Madame M.",Alexandre-Joseph-Pierre vicomte de Ségur,Paris,Renard,1805,googlebooks,Johanna Konstanciak,"LETTRE DE SAN FRANCISCO. Le 12 juillet 1650, le marquis Ninon de Lenclos au
marquis. A la veille de la présidentielle, ""Le Monde"" publie les portraits de
ceux qui font bouger les lignes.",positive,0.5746703743934631,2,1
178,178,Senac_Emigre,Gabriel Sénac de Meilhan,1736,1803,L'Émigré,M,1797,1797,epistolary,historical,semi-automatic transcription,140009,1,long,97.74,Q3093966,Q920,Q123255456,Q1090,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2020,https://creativecommons.org/publicdomain/zero/1.0/deed.en,L’Émigré,https://fr.wikisource.org/wiki/L%E2%80%99%C3%89migr%C3%A9/Texte_entier,Wikisource,2019,L'Émigré,Gabriel Sénac de Meilhan,Brunsvick,P. F. Fauche et compagnie,1797,Wikisource contributors,Pia Geißel,"LETTRE DE MAXXX. La reine de Prusse, soucieuse de préserver sa place de
souveraine, a décidé de se raconter une histoire extraordinaire, qui a fait
revenir son oncle.",positive,0.8307679295539856,2,1
179,179,Souza_Adele,Adélaïde Filleul Marquise de Souza-Botelho,1761,1836,Adèle de Senange,F,1794,1821,epistolary,modern,semi-automatic transcription,53365,1,medium,94.13,Q589562,Q904,Q123255457,Q1082,fr,https://mimotext.uni-trier.de,https://github.com/MiMoText/roman18,2020,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Adèle de Sénange,http://www.gutenberg.org/ebooks/27837,Projekt Gutenberg,2009,Adèle de Senange,Adélaïde de Souza,Paris,Alexis Eymery,1821,gutenberg contributors,Amelie Probst,"L'écrivain a lu cet ouvrage qui n'a rien pour objet de peindre des caractères
ordinaires du cœur qui composent l'histoire de chaque jour.",neutral,0.8329979777336121,1,2
180,180,Souza_Emilie,Adélaïde Filleul Marquise de Souza-Botelho,1761,1836,Emilie et Alphonse,F,1799,1799,epistolary,modern,semi-automatic transcription,70730,1,medium,99.167,Q589562,Q904,Q123255458,Q2693,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2022,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Emilie et Alphonse,https://intertextual-hub.uchicago.edu/philologic/hub18thcfrench/navigate/799/table-of-contents/,The Intertextual Hub,unknown,Émilie et Alphonse,Adélaïde de Souza,unknown,unknown,1799,Hub18thcFrench,Johanna Konstanciak,"La marquise d'Astey, sa fille. Compiègne, 15 juin 1765. Que j'aime la bonne foi
avec laquelle vous me peignez l'étonnement qu'a produit mon Emilie.",positive,0.6460097432136536,2,2
181,181,Tiphaigne_Amilec,Charles-François Tiphaigne de la Roche,1722,1774,Amilec,M,1753,1754,autodiegetic,historical,semi-automatic transcription,17512,1,short,53.33,Q2958070,Q940,Q123255461,Q1285,fr,https://mimotext.uni-trier.de,https://github.com/MiMoText/roman18,2020,https://creativecommons.org/publicdomain/zero/1.0/deed.en,"Amilec, ou la Graine d'hommes. Par Monsieur Tiphaigne, Médecin de la                        Faculté de Caen",https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001100974786,Bibliothèque numérique de Lyon,unknown,"Amilec, ou la Graine d'hommes",Charles-François Tiphaigne de La Roche,unknown,unknown,1754,numelyo,Amelie Probst,"A peine as-tu fait un pas, que je me voilà à invectiver contre tout ce qui
s'appelle Physicien, Naturaliste, Philosophe, etc.",negative,0.924654483795166,0,1
182,182,Tiphaigne_Galligenes,Charles-François Tiphaigne de la Roche,1722,1774,Histoire des Galligènes,M,1765,1765,heterodiegetic,historical,double keying,39652,2,short,65.50,Q2958070,Q940,Q123255460,Q1550,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2020,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Histoire des Galligènes ou Mémoires de Duncan,"https://gallica.bnf.fr/ark:/12148/bpt6k6694c, https://gallica.bnf.fr/ark:/12148/bpt6k290089",Bibliothèque national de France,"2014, 2014",Histoire des Galligènes ou Mémoires de Duncan,Charles-François Tiphaigne de La Roche,"Amsterdam, Paris","Arkstée & Merkus, Veuve Durand",1765,"double keying by ""Jiangsu"", China",Julia Dudar,"HISTOIRE 22.40 DOCUMENTAIRE LE COMMENT LE GRAND CUR DE L'HISTOIRE DES GALLIGES
DE MACHE",neutral,0.8176169991493225,1,1
183,183,Tressan_Jehan,Louis-Élisabeth de La Vergne de Tressan,1705,1783,"Histoire du petit Jehan de Saintré, et de Gérard de Nevers",M,1780,1824,heterodiegetic,historical,semi-automatic transcription,28298,1,short,80.32,Q219622,Q950,Q123255462,Q2030,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2021,https://creativecommons.org/publicdomain/zero/1.0/deed.en,"Histoires du petit Jehan de Saintré, et de Gérard de Nevers , par                        Tressan.",https://gallica.bnf.fr/ark:/12148/bpt6k9458079,Bibliothèque national de France,2015,"Histoire du petit Jehan de Saintré, et de Gérard de Nevers, par Tressan",Louis-Élisabeth de La Vergne de Tressan,Paris,Salmon,1824,gallica,Johanna Konstanciak,"L'histoire singulière, et tout au moins, du Petit Johan de Saintré se rapporte
très-peu au ton des vertus épurées de Bonne de Luxembourg, qui fut également
extrême dans ses aventures et dans ses forfaits.",neutral,0.569920539855957,1,1
184,184,Tressan_Prince,Louis-Élisabeth de La Vergne de Tressan,1705,1783,"Histoires du petit Jehan de Saintré, et de Gérard de Nevers",M,1780,1824,heterodiegetic,historical,semi-automatic transcription,29427,1,short,80.33,Q219622,Q950,Q123255463,Q2031,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2022,https://creativecommons.org/publicdomain/zero/1.0/deed.en,"Histoires du petit Jehan de Saintré, et de Gérard de Nevers , par                        Tressan.",https://gallica.bnf.fr/ark:/12148/bpt6k9458079,Bibliothèque national de France,2015,"Histoire du petit Jehan de Saintré, et de Gérard de Nevers, par Tressan",Louis-Elisabeth de La Vergne de Tressan,Paris,Salmon,1824,gallica,Johanna Konstanciak,"L'autographe de ce roman est aujourd'hui compris dans les manuscrits de la belle
bibliothèque de Monsieur le duc de la Vallière.",neutral,0.7904424667358398,1,1
185,185,Villeneuve_Temps,Gabrielle-Suzanne de Villeneuve,1685,1755,Le temps et la patience,F,1768,1768,heterodiegetic,modern,semi-automatic transcription,83230,2,medium,68.54,Q469944,Q972,Q123255464,Q1667,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2022,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Le Temps et la patience,https://fr.wikisource.org/wiki/Le_Temps_et_la_patience,Wikisource,2022,Le temps et la patience,Gabrielle-Suzanne de Villeneuve,"Amsterdam, Paris",Charles Hochereau,1768,Wikisource contributors,"Henning Gebhard, Johanna Konstanciak","Le TEMPS ET LA PATIENCE, CONTE MORAL. L'Eroyance était gouverné, il y a quelque
temps, par un Roi extrêmement âgé, et aussi sage qu'il était vieux.",neutral,0.7965751886367798,1,2
186,186,Voisenon_Histoire,Claude-Henri de Fusée de Voisenon,1708,1775,Histoire de la Félicité,M,1751,1781,autodiegetic,modern,semi-automatic transcription,10888,1,short,51.42,Q2976734,Q980,Q123255466,Q1010,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2020,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Romans et Contes. Histoire de la Félicité,https://www.frantext.fr/,Frantext,unknown,Histoire de la Félicité,Claude Henri de Fusée de Voisenon,unknown,unknown,1781,frantext,Johanna Konstanciak,"La félicité est un être qui fait mouvoir tout l'univers ; les poètes la
chantent, et en avaient aimé d'autres sans les estimer.",positive,0.5408653616905212,2,1
187,187,Voltaire_Amabed,Voltaire,1694,1778,Les Lettres d'Amabed,M,1769,1877,epistolary,modern,semi-automatic transcription,16951,1,short,69.69,Q9068,Q981,Q41712151,Q3987,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2022,https://creativecommons.org/publicdomain/zero/1.0/deed.en,"Œuvres complètes de Voltaire, tome 21, Les Lettres d’Amabed",https://fr.wikisource.org/wiki/Les_Lettres_d%E2%80%99Amabed,Wikisource,2022,Les Lettres d'Amabed,Voltaire,Paris,Garnier,1877,Wikisource contributors,"Henning Gebhard, Johanna Konstanciak","La chronique de Roger-Pol Droit, à propos de ""L'Epoque"", de Jean-Pierre Filiu.",neutral,0.8686733245849609,1,1
188,188,Voltaire_Candide,Voltaire,1694,1778,"Candide, ou l'Optimisme",M,1759,1791,heterodiegetic,modern,semi-automatic transcription,33824,1,short,59.25,Q9068,Q981,Q215894,Q1022,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2020,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Candide ou l’optimisme,https://ebooks-bnr.com/voltaire-candide-ou-loptimisme/,Ebooks Libres & Gratuits,2015,"Candide, ou l'Optimisme",François-Marie Arouet Voltaire,unknown,unknown,1791,Bibliothèque numérique romande,Pia Geißel,"La chronique de Roger-Pol Droit, à propos de « Le château de monseigneur le
baron », de Jean-Pierre Filiu.",neutral,0.8714534044265747,1,1
189,189,Voltaire_Consoles,Voltaire,1694,1778,Les deux consolés,M,1756,1877,heterodiegetic,modern,semi-automatic transcription,601,1,short,56.32,Q9068,Q981,Q3231998,Q3988,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2022,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Les Deux Consolés,https://fr.wikisource.org/wiki/Les_Deux_Consol%C3%A9s,Wikisource,2022,Les Deux Consolés,Voltaire,Paris,Garnier,1877,Wikisource contributors,"Henning Gebhard, Johanna Konstanciak","Le grand philosophe Citophile disait un jour à une femme désolée, et qui avait
juste sujet de l'être : « Madame, la reine d'Angleterre, fille du grand Henri
IV. »",negative,0.8910860419273376,0,1
190,190,Voltaire_Eloge,Voltaire,1694,1778,Éloge historique de la raison,M,1775,1877,heterodiegetic,modern,semi-automatic transcription,3448,1,short,75.43,Q9068,Q981,Q3588033,Q3989,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2022,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Éloge historique de la raison,https://fr.wikisource.org/wiki/%C3%89loge_historique_de_la_raison,Wikisource,2022,Éloge historique de la raison,Voltaire,Paris,Garnier,1877,Wikisource contributors,"Henning Gebhard, Johanna Konstanciak","La raison n'est fêtée en effet tout au plus que deux cents ans après son
ennemie, souvent beaucoup plus tard; et il y a des nations chez lesquelles on ne
l'a point encore vue.",negative,0.48564139008522034,0,1
191,191,Voltaire_Homme,Voltaire,1694,1778,L'Homme aux quarante écus,M,1768,1877,homodiegetic,modern,semi-automatic transcription,21748,1,short,68.55,Q9068,Q981,Q3203608,Q1035,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2020,https://creativecommons.org/publicdomain/zero/1.0/deed.en,L’Homme aux quarante écus,https://fr.wikisource.org/wiki/L%E2%80%99Homme_aux_quarante_%C3%A9cus,Wikisource,2017,L'Homme aux quarante écus,François-Marie Arouet Voltaire,Paris,Garnier,1877,Wikisource contributors,Julia Dudar,"""Je suis bien aise d'apprendre à l'univers que j'ai une terre qui me vaudrait
net quarante écus de rente, n'était la taxe à laquelle elle est imposée.""",positive,0.7879802584648132,2,1
192,192,Voltaire_Ingenu,Voltaire,1694,1778,L'Ingénu,M,1767,1877,heterodiegetic,modern,semi-automatic transcription,24821,1,short,67.52,Q9068,Q981,Q1985932,Q1622,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2022,https://creativecommons.org/publicdomain/zero/1.0/deed.en,L’Ingénu,https://fr.wikisource.org/wiki/L%E2%80%99Ing%C3%A9nu,Wikisource,2022,L'Ingénu,Voltaire,Paris,Garnier,1877,Wikisource contributors,"Henning Gebhard, Johanna Konstanciak","En 1689, l'abbé de Kerkabon, prieur de Notre-Dame de la Montagne, se promenait
sur le bord de la mer avec sa sœur, sa sœur et sa mère, pour prendre le frais du
pays.",neutral,0.8338438272476196,1,1
193,193,Voltaire_Jenni,Voltaire,1694,1778,Histoire de Jenni,M,1775,1877,homodiegetic,modern,semi-automatic transcription,22075,1,short,75.44,Q9068,Q981,Q41712912,Q1892,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2022,https://creativecommons.org/publicdomain/zero/1.0/deed.en,L’Histoire de Jenni ou le Sage et l’Athée,https://fr.wikisource.org/wiki/L%E2%80%99Histoire_de_Jenni_ou_le_Sage_et_l%E2%80%99Ath%C3%A9e,Wikisource,2022,L'Histoire de Jenni ou le Sage et l'Athée,Voltaire,Paris,Garnier,1877,Wikisource contributors,"Henning Gebhard, Johanna Konstanciak","La chronique de Roger-Pol Droit, à propos d'un roman de J. Rowough, paru en
1705, et dont nous publions ici les bonnes feuilles.",neutral,0.8541921973228455,1,1
194,194,Voltaire_Micromegas,Voltaire,1694,1778,Micromégas,M,1752,1950,heterodiegetic,modern,semi-automatic transcription,7110,1,short,52.43,Q9068,Q981,Q1785978,Q1011,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2020,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Micromégas,https://www.frantext.fr/,Frantext,unknown,Micromégas,François-Marie Arouet Voltaire,Princeton,Univ. Press,1950,frantext,Johanna Konstanciak,"La taille de son excellence étant de la hauteur que j'ai eu l'honneur de
connaître dans le dernier voyage qu'il fit sur notre petite fourmiliére.",positive,0.7045788168907166,2,1
195,195,Voltaire_Oreilles,Voltaire,1694,1778,Les oreilles du comte de Chesterfield,M,1775,1877,mixed,modern,semi-automatic transcription,6870,1,short,75.46,Q9068,Q981,Q41713301,Q3990,fr,https://mimotext.uni-trier.de,https://github.com/mimotext/roman18,2022,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Les Oreilles du Comte de Chesterfield et le Chapelain Goudman,https://fr.wikisource.org/wiki/Les_Oreilles_du_Comte_de_Chesterfield_et_le_Chapelain_Goudman,Wikisource,2022,Les oreilles du comte de Chesterfield,Voltaire,Paris,Garnier,1877,Wikisource contributors,"Henning Gebhard, Johanna Konstanciak","Dans sa chronique du cahier ""Sport&Forme"", le couturier rend hommage à Miss
Fidler, le médecin de milord, mort en 2008.",neutral,0.756557285785675,1,1
